SITE_ID,DATE,MEAN PM 2.5,MEAN PM 10,PBLH,AQ_TRUE
BEL116,01/10/2014,26,17,191.26636,-1
BEL116,01/11/2014,5.3,17,913.13873,-1
BEL116,01/11/2014,5.4,15,913.13873,-1
BEL116,01/11/2014,7.9,18,913.13873,-1
BEL116,01/11/2014,6.6,4,913.13873,-1
BEL116,01/12/2014,7.1,14,1428.6187,-1
BEL116,01/13/2014,10.2,14,751.80634,-1
BEL116,01/14/2014,4.4,17,715.63074,-1
BEL116,01/14/2014,7,7,715.63074,-1
BEL116,01/14/2014,5.3,8,715.63074,-1
BEL116,01/15/2014,9.8,11,497.30127,-1
BEL116,01/16/2014,8,11,1082.3531,-1
BEL116,01/17/2014,9,11,735.03986,-1
BEL116,01/17/2014,11.4,14,735.03986,-1
BEL116,01/17/2014,10.8,15,735.03986,-1
BEL116,01/18/2014,6.5,15,1478.5537,-1
BEL116,01/19/2014,7.2,15,1876.4401,-1
BEL116,01/20/2014,5.7,9,1941.2737,-1
BEL116,01/20/2014,4.8,16,1941.2737,-1
BEL116,01/20/2014,6.3,12,1941.2737,-1
BEL116,01/21/2014,8.6,7,812.35724,-1
BEL116,01/22/2014,4.4,7,1028.272,-1
BEL116,01/23/2014,9.3,11,2125.4778,-1
BEL116,01/23/2014,9.9,2,2125.4778,-1
BEL116,01/23/2014,10.7,13,2125.4778,-1
BEL116,01/23/2014,14.5,9,2125.4778,-1
BEL116,01/24/2014,8.3,9,1436.4552,-1
BEL116,01/25/2014,6.9,8,1112.5146,-1
BEL116,01/26/2014,3.9,16,1630.9105,-1
BEL116,01/26/2014,4.2,15,1630.9105,-1
BEL116,01/26/2014,2.6,11,1630.9105,-1
BEL116,01/27/2014,7.1,11,1115.2484,-1
BEL116,01/28/2014,6.5,12,1219.9481,-1
BEL116,01/29/2014,7.8,9,1162.2676,-1
BEL116,01/29/2014,9.7,4,1162.2676,-1
BEL116,01/29/2014,9.6,4,1162.2676,-1
BEL116,01/30/2014,8.2,10,949.4966,-1
BEL116,01/31/2014,12,12,808.39343,-1
BEL116,02/01/2014,16.5,7,612.4801,-1
BEL116,02/01/2014,15.6,20,612.4801,-1
BEL116,02/02/2014,16.1,11,341.02625,-1
BEL116,02/03/2014,10.5,12,633.1193,-1
BEL116,02/04/2014,12.9,11,786.3418,-1
BEL116,02/04/2014,14.1,11,786.3418,-1
BEL116,02/04/2014,13.6,15,786.3418,-1
BEL116,02/05/2014,7.7,11,381.12012,-1
BEL116,02/06/2014,7,10,1384.1509,-1
BEL116,02/07/2014,11.2,14,1452.0826,-1
BEL116,02/07/2014,11.5,3,1452.0826,-1
BEL116,02/07/2014,13.2,8,1452.0826,-1
BEL116,02/08/2014,17.5,16,760.0985,-1
BEL116,02/09/2014,26.7,18,800.14685,-1
BEL116,02/10/2014,14.5,10,1442.4692,-1
BEL116,02/10/2014,16.9,15,1442.4692,-1
BEL116,02/10/2014,16.2,14,1442.4692,-1
BEL116,02/11/2014,18.3,18,1450.6703,-1
BEL116,02/12/2014,14.1,18,981.75397,-1
BEL116,02/13/2014,3.4,17,914.4144,-1
BEL116,02/13/2014,3,13,914.4144,-1
BEL116,02/13/2014,6,12,914.4144,-1
BEL116,02/14/2014,9.3,9,1564.8467,-1
BEL116,02/15/2014,17.9,10,1312.2097,-1
BEL116,02/16/2014,10.7,17,1636.8335,-1
BEL116,02/16/2014,10.7,11,1636.8335,-1
BEL116,02/16/2014,12,19,1636.8335,-1
BEL116,02/16/2014,12.9,14,1636.8335,-1
BEL116,02/17/2014,10.4,15,973.41626,-1
BEL116,02/18/2014,10,15,1795.66,-1
BEL116,02/19/2014,12.7,14,2109.7136,-1
BEL116,02/19/2014,17.5,10,2109.7136,-1
BEL116,02/19/2014,14.9,11,2109.7136,-1
BEL116,02/20/2014,6.3,12,1488.3038,-1
BEL116,02/21/2014,8.5,8,1785.1354,-1
BEL116,02/22/2014,3.3,11,2459.715,-1
BEL116,02/22/2014,2.7,17,2459.715,-1
BEL116,02/22/2014,4.5,5,2459.715,-1
BEL116,02/23/2014,3.1,5,944.3482,-1
BEL116,02/24/2014,2.2,18,2488.6465,-1
BEL116,02/25/2014,4.5,17,1600.339,-1
BEL116,02/25/2014,3.7,6,1600.339,-1
BEL116,02/25/2014,7.5,9,1600.339,-1
BEL116,02/26/2014,7.5,9,2061.6465,-1
BEL116,02/27/2014,9,11,2371.873,-1
BEL116,02/28/2014,6.6,16,1308.4281,-1
BEL116,02/28/2014,6.5,11,1308.4281,-1
BEL116,02/28/2014,5.9,20,1308.4281,-1
BEL116,02/28/2014,7.4,21,1308.4281,-1
BEL116,03/01/2014,10.8,10,812.81287,-1
BEL116,03/02/2014,22.5,17,565.8254,-1
BEL116,03/03/2014,7.7,15,865.8917,-1
BEL116,03/03/2014,8,10,865.8917,-1
BEL116,03/03/2014,7.8,11,865.8917,-1
BEL116,03/04/2014,10.7,12,736.68005,-1
BEL116,03/05/2014,16.5,6,1202.0881,-1
BEL116,03/06/2014,9.3,8,1058.8435,-1
BEL116,03/06/2014,9.6,12,1058.8435,-1
BEL116,03/06/2014,10.5,13,1058.8435,-1
BEL116,03/07/2014,7.8,9,824.9321,-1
BEL116,03/08/2014,14.2,10,1716.2012,-1
BEL116,03/09/2014,12.2,19,1428.6642,-1
BEL116,03/09/2014,14.7,10,1428.6642,-1
BEL116,03/09/2014,13.3,11,1428.6642,-1
BEL116,03/10/2014,9.2,6,952.1847,-1
BEL116,03/11/2014,10.4,8,1283.4604,-1
BEL116,03/12/2014,9.4,9,1606.4442,-1
BEL116,03/12/2014,9.2,12,1606.4442,-1
BEL116,03/12/2014,13.8,13,1606.4442,-1
BEL116,03/12/2014,9.6,9,1606.4442,-1
BEL116,03/13/2014,,,1918.721,-1
BEL116,03/14/2014,2.4,10,1346.6995,-1
BEL116,03/15/2014,5.5,6,2673.124,-1
BEL116,03/15/2014,4.2,9,2673.124,-1
BEL116,03/15/2014,6.9,10,2673.124,-1
BEL116,03/16/2014,5.5,13,1196.4385,-1
BEL116,03/17/2014,5.5,6,775.54376,-1
BEL116,03/18/2014,6.5,20,793.08484,-1
BEL116,03/18/2014,8.2,5,793.08484,-1
BEL116,03/18/2014,7.5,6,793.08484,-1
BEL116,03/19/2014,6,14,511.7442,-1
BEL116,03/20/2014,8.6,12,2708.206,-1
BEL116,03/21/2014,8.9,8,1682.8503,-1
BEL116,03/21/2014,10.6,18,1682.8503,-1
BEL116,03/21/2014,9.3,6,1682.8503,-1
BEL116,03/22/2014,12.7,13,2401.579,-1
BEL116,03/23/2014,9,11,1548.0347,-1
BEL116,03/24/2014,4.2,5,2335.3784,-1
BEL116,03/24/2014,4.5,7,2335.3784,-1
BEL116,03/24/2014,2.8,7,2335.3784,-1
BEL116,03/24/2014,5.6,19,2335.3784,-1
BEL116,03/25/2014,11,19,854.0458,-1
BEL116,03/26/2014,9.5,16,2076.044,-1
BEL116,03/27/2014,6.3,10,1169.4207,-1
BEL116,03/27/2014,6.6,24,1169.4207,-1
BEL116,03/27/2014,7,3,1169.4207,-1
BEL116,03/28/2014,9.4,8,1527.1221,-1
BEL116,03/29/2014,8.7,21,641.54816,-1
BEL116,03/30/2014,1.3,21,1100.2588,-1
BEL116,03/30/2014,3.2,13,1100.2588,-1
BEL116,03/30/2014,1.7,6,1100.2588,-1
BEL116,03/31/2014,3.5,6,1362.9648,-1
BEL116,04/01/2014,4.3,6,803.79175,-1
BEL116,04/02/2014,6.4,13,930.17865,-1
BEL116,04/02/2014,9.4,9,930.17865,-1
BEL116,04/02/2014,6.6,20,930.17865,-1
BEL116,04/03/2014,13.3,21,992.7798,-1
BEL116,04/04/2014,15.8,12,621.59235,-1
BEL116,04/05/2014,5.9,18,1760.9879,-1
BEL116,04/05/2014,5.5,21,1760.9879,-1
BEL116,04/05/2014,7.6,17,1760.9879,-1
BEL116,04/05/2014,7.1,17,1760.9879,-1
BEL116,04/06/2014,4.1,15,1217.5334,-1
BEL116,04/07/2014,6.9,18,685.1047,-1
BEL116,04/08/2014,5.7,4,2028.1135,-1
BEL116,04/08/2014,10,14,2028.1135,-1
BEL116,04/08/2014,7.1,14,2028.1135,-1
BEL116,04/09/2014,10.3,17,2783.7466,-1
BEL116,04/10/2014,7.8,7,2035.1299,-1
BEL116,04/11/2014,8.7,8,2068.8906,-1
BEL116,04/11/2014,9.5,11,2068.8906,-1
BEL116,04/11/2014,8.2,11,2068.8906,-1
BEL116,04/12/2014,10.7,11,1689.5479,-1
BEL116,04/13/2014,15.6,14,1757.4797,-1
BEL116,04/14/2014,5.5,15,1764.6783,-1
BEL116,04/14/2014,7.9,15,1764.6783,-1
BEL116,04/14/2014,8.7,15,1764.6783,-1
BEL116,04/15/2014,5.6,9,1118.1643,-1
BEL116,04/16/2014,3.9,16,1553.7297,-1
BEL116,04/17/2014,5.5,12,1346.9729,-1
BEL116,04/17/2014,5.4,7,1346.9729,-1
BEL116,04/17/2014,5.5,7,1346.9729,-1
BEL116,04/17/2014,7.9,11,1346.9729,-1
BEL116,04/18/2014,7.1,2,909.0382,-1
BEL116,04/19/2014,9.1,13,1701.9861,-1
BEL116,04/20/2014,7.7,9,1235.5757,-1
BEL116,04/20/2014,8.5,9,1235.5757,-1
BEL116,04/20/2014,8.5,8,1235.5757,-1
BEL116,04/21/2014,4.9,16,908.6737,-1
BEL116,04/22/2014,11.2,15,1894.8013,-1
BEL116,04/23/2014,5,11,1754.1082,-1
BEL116,04/23/2014,7.1,11,1754.1082,-1
BEL116,04/23/2014,5.6,12,1754.1082,-1
BEL116,04/24/2014,5.2,9,1441.7858,-1
BEL116,04/25/2014,9.8,4,979.5215,-1
BEL116,04/26/2014,6.8,4,2995.7432,-1
BEL116,04/26/2014,10.7,10,2995.7432,-1
BEL116,04/26/2014,7.5,12,2995.7432,-1
BEL116,04/27/2014,4.6,7,1670.6399,-1
BEL116,04/28/2014,7.1,20,1241.453,-1
BEL116,04/29/2014,2.1,11,828.71375,-1
BEL116,04/29/2014,1.8,12,828.71375,-1
BEL116,04/29/2014,6.7,11,828.71375,-1
BEL116,04/29/2014,2.9,11,828.71375,-1
BEL116,04/30/2014,8.6,15,705.425,-1
BEL116,05/01/2014,10.8,11,2099.918,-1
BEL116,05/02/2014,6.4,10,2308.224,-1
BEL116,05/02/2014,9.1,14,2308.224,-1
BEL116,05/02/2014,6.9,3,2308.224,-1
BEL116,05/03/2014,10.2,8,2496.3464,-1
BEL116,05/04/2014,10.7,16,2754.8608,-1
BEL116,05/05/2014,3.2,18,1571.2709,-1
BEL116,05/05/2014,5.7,10,1571.2709,-1
BEL116,05/05/2014,3.5,15,1571.2709,-1
BEL116,05/06/2014,9.4,14,2238.5151,-1
BEL116,05/07/2014,9.4,18,781.6034,-1
BEL116,05/08/2014,12.3,18,1661.8467,-1
BEL116,05/08/2014,20.4,17,1661.8467,-1
BEL116,05/08/2014,12.7,13,1661.8467,-1
BEL116,05/09/2014,17.2,12,545.77844,-1
BEL116,05/10/2014,12.1,9,1512.6791,-1
BEL116,05/11/2014,5.9,10,1748.5497,-1
BEL116,05/11/2014,6,17,1748.5497,-1
BEL116,05/11/2014,9.1,11,1748.5497,-1
BEL116,05/11/2014,8.8,19,1748.5497,-1
BEL116,05/12/2014,14.7,14,1868.877,-1
BEL116,05/13/2014,12.9,15,1814.4768,-1
BEL116,05/14/2014,6.9,15,634.7595,-1
BEL116,05/14/2014,11.6,14,634.7595,-1
BEL116,05/14/2014,8.5,10,634.7595,-1
BEL116,05/15/2014,12.5,11,1407.6149,-1
BEL116,05/16/2014,7.5,12,1569.8585,-1
BEL116,05/17/2014,7.3,8,2322.439,-1
BEL116,05/17/2014,10.2,11,2322.439,-1
BEL116,05/17/2014,8.6,17,2322.439,-1
BEL116,05/18/2014,6.6,5,2431.4216,-1
BEL116,05/19/2014,,,2731.9893,-1
BEL116,05/20/2014,10,5,1993.6692,-1
BEL116,05/20/2014,9.8,18,1993.6692,-1
BEL116,05/21/2014,,,1000.98083,-1
BEL116,05/22/2014,,,2235.8271,-1
BEL116,05/23/2014,5.7,17,2529.287,-1
BEL116,05/23/2014,5.7,6,2529.287,-1
BEL116,05/23/2014,5.6,9,2529.287,-1
BEL116,05/24/2014,,,2032.214,-1
BEL116,05/25/2014,,,2625.2393,-1
BEL116,05/26/2014,10.6,9,2159.5576,-1
BEL116,05/26/2014,12.9,11,2159.5576,-1
BEL116,05/27/2014,,,2069.9844,-1
BEL116,05/28/2014,13.2,16,1655.6958,-1
BEL116,05/29/2014,2.7,11,615.89716,-1
BEL116,05/29/2014,2.7,20,615.89716,-1
BEL116,05/30/2014,6.3,21,1540.6993,-1
BEL116,05/31/2014,6,10,2570.7478,-1
BEL116,06/01/2014,5.1,17,1906.8295,-1
BEL116,06/01/2014,6.9,15,1906.8295,-1
BEL116,06/01/2014,5.8,10,1906.8295,-1
BEL116,06/02/2014,7.8,11,1320.0918,-1
BEL116,06/03/2014,16.2,12,2224.4824,-1
BEL116,06/04/2014,10.4,6,2350.6416,-1
BEL116,06/04/2014,10.1,8,2350.6416,-1
BEL116,06/04/2014,14.7,12,2350.6416,-1
BEL116,06/04/2014,12.9,13,2350.6416,-1
BEL116,06/05/2014,11.9,9,2072.7634,-1
BEL116,06/06/2014,7.4,10,1973.6222,-1
BEL116,06/07/2014,6.7,19,2207.6704,-1
BEL116,06/07/2014,10.8,10,2207.6704,-1
BEL116,06/07/2014,8.5,11,2207.6704,-1
BEL116,06/08/2014,15.5,6,1617.6522,-1
BEL116,06/09/2014,17.5,8,1235.439,-1
BEL116,06/10/2014,10.2,9,1002.4843,-1
BEL116,06/10/2014,14.7,12,1002.4843,-1
BEL116,06/10/2014,10.5,13,1002.4843,-1
BEL116,06/11/2014,13.8,9,1216.9412,-1
BEL116,06/12/2014,7.9,10,697.4518,-1
BEL116,06/13/2014,7.5,6,739.23145,-1
BEL116,06/13/2014,11.3,9,739.23145,-1
BEL116,06/13/2014,8.2,10,739.23145,0
BEL116,06/14/2014,9.2,13,1695.8809,0
BEL116,06/15/2014,7.1,6,1430.1222,0
BEL116,06/16/2014,12.9,20,2475.7983,0
BEL116,06/16/2014,13,5,2475.7983,0
BEL116,06/16/2014,15.7,6,2475.7983,0
BEL116,06/16/2014,15.3,14,2475.7983,0
BEL116,06/17/2014,19.6,12,2455.2957,0
BEL116,06/18/2014,26.1,8,2226.396,0
BEL116,06/19/2014,10.2,18,1807.8248,0
BEL116,06/19/2014,14.8,6,1807.8248,0
BEL116,06/19/2014,11.1,13,1807.8248,0
BEL116,06/20/2014,9.7,11,1748.1396,0
BEL116,06/21/2014,12.5,5,702.2357,0
BEL116,06/22/2014,9.5,7,2043.012,0
BEL116,06/22/2014,13,7,2043.012,0
BEL116,06/22/2014,9.2,19,2043.012,0
BEL116,06/23/2014,10.9,19,1959.3616,0
BEL116,06/24/2014,8.7,16,1479.3739,0
BEL116,06/25/2014,8.1,10,1678.9321,0
BEL116,06/25/2014,9.2,24,1678.9321,-1
BEL116,06/25/2014,9.9,3,1678.9321,-1
BEL116,06/26/2014,9.4,8,2015.5841,-1
BEL116,06/27/2014,10.4,21,1491.4932,-1
BEL116,06/28/2014,5.1,21,1650.3196,-1
BEL116,06/28/2014,5.3,13,1650.3196,-1
BEL116,06/28/2014,7,6,1650.3196,-1
BEL116,06/28/2014,5.7,6,1650.3196,-1
BEL116,06/29/2014,8.4,6,1791.4229,-1
BEL116,06/30/2014,10,13,1821.7211,-1
BEL116,07/01/2014,11.2,9,2089.7124,-1
BEL116,07/01/2014,14.5,20,2089.7124,-1
BEL116,07/01/2014,11.7,21,2089.7124,-1
BEL116,07/02/2014,20,12,2152.04,-1
BEL116,07/03/2014,15.1,18,1642.2097,-1
BEL116,07/04/2014,6.2,21,1987.3362,-1
BEL116,07/04/2014,9.2,17,1987.3362,-1
BEL116,07/04/2014,6.5,17,1987.3362,-1
BEL116,07/05/2014,7.4,15,2087.2065,-1
BEL116,07/06/2014,12.8,18,2381.3042,-1
BEL116,07/07/2014,13.1,4,2200.335,-1
BEL116,07/07/2014,17.2,14,2200.335,-1
BEL116,07/07/2014,12.9,14,2200.335,-1
BEL116,07/08/2014,17,17,2325.0815,-1
BEL116,07/09/2014,9,7,1824.5914,-1
BEL116,07/10/2014,9.2,8,1720.8029,-1
BEL116,07/10/2014,9.4,11,1720.8029,-1
BEL116,07/10/2014,9.6,11,1720.8029,-1
BEL116,07/11/2014,11.8,11,1577.1483,-1
BEL116,07/12/2014,12.4,14,1809.2828,-1
BEL116,07/13/2014,11.1,15,2179.0122,-1
BEL116,07/13/2014,14.6,15,2179.0122,-1
BEL116,07/13/2014,14.2,15,2179.0122,-1
BEL116,07/14/2014,11.9,9,1858.3523,-1
BEL116,07/15/2014,11.5,16,1359.2744,-1
BEL116,07/16/2014,8.1,12,2118.7803,-1
BEL116,07/16/2014,9.4,7,2118.7803,-1
BEL116,07/16/2014,8.7,7,2118.7803,-1
BEL116,07/17/2014,9.9,11,2180.789,-1
BEL116,07/18/2014,9.8,2,2110.625,-1
BEL116,07/19/2014,7.2,13,1642.802,-1
BEL116,07/19/2014,9.3,9,1642.802,-1
BEL116,07/19/2014,7.8,9,1642.802,-1
BEL116,07/20/2014,9.7,8,1207.9656,-1
BEL116,07/21/2014,7,16,1251.7043,-1
BEL116,07/22/2014,7,15,1284.1895,-1
BEL116,07/22/2014,7.2,11,1284.1895,-1
BEL116,07/22/2014,8.9,11,1284.1895,-1
BEL116,07/22/2014,6.8,12,1284.1895,-1
BEL116,07/23/2014,13.5,9,2336.8364,-1
BEL116,07/24/2014,8.8,4,1125.4996,-1
BEL116,07/25/2014,5.1,4,2048.5703,-1
BEL116,07/25/2014,5.8,10,2048.5703,-1
BEL116,07/25/2014,6.3,12,2048.5703,-1
BEL116,07/26/2014,11.7,7,2224.3914,-1
BEL116,07/27/2014,11.3,20,1509.3531,-1
BEL116,07/28/2014,6,11,2352.6462,-1
BEL116,07/28/2014,7.7,12,2352.6462,-1
BEL116,07/28/2014,9.7,11,2352.6462,-1
BEL116,07/29/2014,9.5,11,1958.3136,-1
BEL116,07/30/2014,11.2,15,2169.9456,-1
BEL116,07/31/2014,12.9,11,2758.9614,-1
BEL116,07/31/2014,15.5,10,2758.9614,-1
BEL116,07/31/2014,8.4,14,2758.9614,-1
BEL116,08/01/2014,18.8,3,766.6593,-1
BEL116,08/03/2014,2.7,8,1247.695,-1
BEL116,08/03/2014,2.5,16,1153.9755,-1
BEL116,08/03/2014,2.8,18,1153.9755,-1
BEL116,08/04/2014,9.5,10,1038.4321,-1
BEL116,08/05/2014,14.1,15,2367.9548,-1
BEL116,08/06/2014,13.6,14,1798.667,-1
BEL116,08/06/2014,16,18,1798.667,-1
BEL116,08/06/2014,13.4,18,1798.667,-1
BEL116,08/07/2014,14,17,2320.0244,-1
BEL116,08/08/2014,13,13,1799.2137,-1
BEL116,08/09/2014,13.4,12,1501.0154,-1
BEL116,08/09/2014,15.8,9,1501.0154,-1
BEL116,08/09/2014,12.9,10,1501.0154,-1
BEL116,08/10/2014,16.7,17,2005.1506,-1
BEL116,08/11/2014,10,11,2056.6348,-1
BEL116,08/12/2014,3.4,19,815.8199,-1
BEL116,08/12/2014,5.4,14,815.8199,-1
BEL116,08/12/2014,3.9,15,815.8199,-1
BEL116,08/13/2014,8.9,15,1709.5037,-1
BEL116,08/14/2014,10.5,14,2637.996,-1
BEL116,08/15/2014,5.4,10,2479.352,-1
BEL116,08/15/2014,5.6,11,2479.352,-1
BEL116,08/15/2014,7.2,12,2479.352,-1
BEL116,08/15/2014,5.8,8,2479.352,-1
BEL116,08/16/2014,8.8,11,1896.5781,-1
BEL116,08/17/2014,13.7,17,1872.7496,-1
BEL116,08/18/2014,7.2,5,967.1744,-1
BEL116,08/18/2014,9.4,5,967.1744,-1
BEL116,08/18/2014,9.4,18,967.1744,-1
BEL116,08/19/2014,10.4,17,1190.4244,-1
BEL116,08/20/2014,9.9,6,1627.2656,-1
BEL116,08/21/2014,9.9,9,1773.0161,-1
BEL116,08/21/2014,12.7,9,1773.0161,-1
BEL116,08/21/2014,9.2,11,1773.0161,-1
BEL116,08/22/2014,14,16,920.1096,-1
BEL116,08/23/2014,7.2,11,844.4324,-1
BEL116,08/24/2014,5.4,20,1581.0665,-1
BEL116,08/24/2014,8.3,21,1581.0665,-1
BEL116,08/24/2014,8,10,1581.0665,-1
BEL116,08/25/2014,9.5,17,1586.8073,-1
BEL116,08/26/2014,13.4,15,1827.0518,-1
BEL116,08/27/2014,13.9,10,2080.7822,-1
BEL116,08/27/2014,13.9,11,2080.7822,-1
BEL116,08/27/2014,15.8,12,2080.7822,0
BEL116,08/27/2014,14.7,6,2080.7822,0
BEL116,08/28/2014,11.9,8,1822.5867,0
BEL116,08/29/2014,8.1,12,1627.2201,0
BEL116,08/30/2014,6.7,13,1154.431,0
BEL116,08/30/2014,10,9,1154.431,0
BEL116,08/30/2014,8.5,10,1154.431,0
BEL116,08/31/2014,13.1,19,2124.1565,0
BEL116,09/01/2014,8.7,10,1993.578,-1
BEL116,09/02/2014,8.9,11,2201.5652,-1
BEL116,09/02/2014,12,6,2201.5652,-1
BEL116,09/02/2014,8,8,2201.5652,-1
BEL116,09/03/2014,10.7,9,1343.6013,-1
BEL116,09/04/2014,10.5,12,1461.7872,-1
BEL116,09/05/2014,9.8,13,1769.3711,-1
BEL116,09/05/2014,10.9,9,1769.3711,-1
BEL116,09/05/2014,9.6,10,1769.3711,-1
BEL116,09/06/2014,11.5,6,1900.0864,-1
BEL116,09/07/2014,7.3,9,1564.3,-1
BEL116,09/08/2014,4.7,10,1342.7357,-1
BEL116,09/08/2014,4.6,13,1342.7357,-1
BEL116,09/08/2014,7.8,6,1342.7357,-1
BEL116,09/08/2014,5.7,20,1342.7357,-1
BEL116,09/09/2014,8.8,5,1038.8422,-1
BEL116,09/10/2014,8.6,6,1417.7295,-1
BEL116,09/11/2014,6.7,14,1663.168,-1
BEL116,09/11/2014,10.5,12,1663.168,-1
BEL116,09/11/2014,7.2,8,1663.168,-1
BEL116,09/12/2014,7.2,18,1172.7012,-1
BEL116,09/13/2014,8.6,6,931.4999,-1
BEL116,09/14/2014,3.9,13,1368.7512,-1
BEL116,09/14/2014,4.6,11,1368.7512,-1
BEL116,09/14/2014,3.9,5,1368.7512,-1
BEL116,09/15/2014,8.3,7,1601.4324,-1
BEL116,09/16/2014,9.2,7,2022.2816,-1
BEL116,09/17/2014,6,19,1882.8643,-1
BEL116,09/17/2014,7.5,19,1882.8643,-1
BEL116,09/17/2014,6.6,16,1882.8643,-1
BEL116,09/18/2014,10.9,10,1320.7751,-1
BEL116,09/19/2014,12.2,24,1357.0419,-1
BEL116,09/20/2014,7.4,3,1793.5642,-1
BEL116,09/20/2014,7.3,8,1793.5642,-1
BEL116,09/20/2014,9.5,21,1793.5642,-1
BEL116,09/20/2014,8,21,1793.5642,-1
BEL116,09/21/2014,11.5,13,1773.2439,-1
BEL116,09/22/2014,3.2,6,1638.1548,-1
BEL116,09/23/2014,4.6,6,1295.9899,-1
BEL116,09/23/2014,3,6,1295.9899,-1
BEL116,09/23/2014,4.5,13,1295.9899,-1
BEL116,09/24/2014,3.2,9,1307.7902,-1
BEL116,09/25/2014,3.9,20,870.53894,-1
BEL116,09/26/2014,6.1,21,1347.1096,-1
BEL116,09/26/2014,6.5,12,1347.1096,-1
BEL116,09/26/2014,5.7,18,1347.1096,-1
BEL116,09/27/2014,7.7,21,1258.1741,-1
BEL116,09/28/2014,8.7,17,1245.6447,-1
BEL116,09/29/2014,12.7,17,654.5787,-1
BEL116,09/29/2014,14.5,15,654.5787,-1
BEL116,09/29/2014,11.9,18,654.5787,-1
BEL116,09/30/2014,7.3,4,1134.8853,-1
BEL116,10/01/2014,7.3,14,1097.6617,-1
BEL116,10/02/2014,6.9,14,1251.8866,-1
BEL116,10/02/2014,6.7,17,1251.8866,-1
BEL116,10/02/2014,9.7,7,1251.8866,-1
BEL116,10/03/2014,7.4,8,919.56287,-1
BEL116,10/04/2014,5.9,11,1660.5254,-1
BEL116,10/05/2014,4.3,11,2054.5845,-1
BEL116,10/05/2014,4.3,11,2054.5845,-1
BEL116,10/06/2014,6,14,1649.2262,-1
BEL116,10/07/2014,7.4,15,1092.969,-1
BEL116,10/08/2014,4.6,15,2164.615,-1
BEL116,10/08/2014,6.6,15,2164.615,-1
BEL116,10/09/2014,6.2,9,1854.434,-1
BEL116,10/10/2014,7.5,16,441.94434,-1
BEL116,10/11/2014,6.8,12,709.5255,-1
BEL116,10/11/2014,10.7,7,709.5255,-1
BEL116,10/12/2014,9.2,7,1185.7317,-1
BEL116,10/13/2014,8,11,582.9564,-1
BEL116,10/14/2014,3.8,2,1247.1937,-1
BEL116,10/14/2014,3.6,13,1247.1937,-1
BEL116,10/14/2014,6.7,9,1247.1937,-1
BEL116,10/15/2014,7.3,9,946.9907,-1
BEL116,10/16/2014,8.5,8,518.6239,-1
BEL116,10/17/2014,4.4,16,1563.4343,-1
BEL116,10/17/2014,5.2,15,1563.4343,-1
BEL116,10/18/2014,4.6,11,2084.2449,-1
BEL116,10/19/2014,0.9,11,1449.9413,-1
BEL116,10/20/2014,6.2,12,1312.0273,-1
BEL116,10/20/2014,5.8,9,1312.0273,-1
BEL116,10/21/2014,7.3,4,1642.3009,-1
BEL116,10/22/2014,4.9,4,1008.0884,-1
BEL116,10/23/2014,3.7,10,1525.8463,-1
BEL116,10/23/2014,1.5,12,1525.8463,-1
BEL116,10/24/2014,2.7,7,1103.448,-1
BEL116,10/25/2014,5.7,20,1419.5975,-1
BEL116,10/26/2014,4.7,11,1787.6412,-1
BEL116,10/26/2014,4.9,12,1787.6412,-1
BEL116,10/26/2014,1.9,11,1787.6412,-1
BEL116,10/27/2014,2.7,11,1026.7684,-1
BEL116,10/28/2014,9.4,15,731.34937,-1
BEL116,10/29/2014,9.1,11,821.65173,-1
BEL116,10/29/2014,7.8,10,821.65173,-1
BEL116,10/30/2014,4,14,1563.0698,-1
BEL116,10/31/2014,1.9,3,1558.1036,-1
BEL116,11/01/2014,3.6,8,1526.4841,-1
BEL116,11/01/2014,1.6,16,1526.4841,-1
BEL116,11/02/2014,,,1816.9371,-1
BEL116,11/03/2014,3,18,1223.7297,-1
BEL116,11/04/2014,12.3,10,451.6034,-1
BEL116,11/04/2014,10.1,15,451.6034,-1
BEL116,11/05/2014,9.1,14,1206.9176,-1
BEL116,11/06/2014,15.6,18,960.249,-1
BEL116,11/07/2014,3.5,18,2371.7363,-1
BEL116,11/07/2014,3.3,17,2371.7363,-1
BEL116,11/07/2014,0.9,13,2371.7363,-1
BEL116,11/08/2014,1.5,12,1160.4452,-1
BEL116,11/09/2014,5.7,9,1336.1748,-1
BEL116,11/10/2014,10.2,10,971.5482,-1
BEL116,11/10/2014,9.2,17,971.5482,-1
BEL116,11/11/2014,7.5,11,805.5231,-1
BEL116,11/12/2014,4.2,19,1100.3955,-1
BEL116,11/13/2014,8.8,14,758.0483,-1
BEL116,11/13/2014,7.5,15,758.0483,-1
BEL116,11/14/2014,5.9,15,1992.7124,-1
BEL116,11/15/2014,3.4,14,1655.0125,-1
BEL116,11/16/2014,10.2,10,787.16187,-1
BEL116,11/16/2014,8.2,11,787.16187,-1
BEL116,11/17/2014,6.2,12,737.1356,-1
BEL116,11/18/2014,1.2,8,2059.5051,-1
BEL116,11/19/2014,4.1,11,1617.9712,-1
BEL116,11/19/2014,4.2,17,1617.9712,-1
BEL116,11/20/2014,,,1890.1996,-1
BEL116,11/21/2014,,,1922.4569,-1
BEL116,11/22/2014,12.8,5,619.4054,-1
BEL116,11/23/2014,,,568.65015,-1
BEL116,11/24/2014,,,1524.7985,-1
